epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,654.222,0.59441,0.44984,0.91527,0.86255,0.77712,0.84793,0.63134,0.79374,0.70047,0.97668,0.000356741,0.000356741,0.000356741
183,657.777,0.57429,0.44549,0.91681,0.87895,0.77455,0.86344,0.62979,0.83182,0.68332,0.97505,0.00035564,0.00035564,0.00035564
184,661.317,0.59786,0.46759,0.92046,0.89901,0.77812,0.86969,0.67091,0.79745,0.67704,0.95395,0.000354539,0.000354539,0.000354539
185,664.904,0.57391,0.44401,0.91581,0.87612,0.76666,0.84193,0.63362,0.78334,0.69271,0.94861,0.000353438,0.000353438,0.000353438
186,668.535,0.5836,0.44289,0.9128,0.88303,0.71983,0.81462,0.57582,0.8694,0.77148,0.99717,0.000352337,0.000352337,0.000352337
187,672.04,0.57871,0.45037,0.91767,0.83859,0.75373,0.83127,0.61283,0.83117,0.70828,0.9843,0.000351236,0.000351236,0.000351236
188,675.603,0.58156,0.45063,0.9207,0.85281,0.80019,0.86155,0.65564,0.80563,0.65861,0.96866,0.000350135,0.000350135,0.000350135
189,679.14,0.57468,0.43632,0.92083,0.83649,0.79799,0.86374,0.65358,0.82369,0.6666,0.97425,0.000349035,0.000349035,0.000349035
190,682.62,0.58939,0.44702,0.92126,0.82169,0.76908,0.84412,0.63263,0.83215,0.71531,0.98773,0.000347934,0.000347934,0.000347934
191,686.119,0.58857,0.45162,0.91597,0.87207,0.74472,0.8446,0.64719,0.81142,0.72019,0.97578,0.000346833,0.000346833,0.000346833
192,689.623,0.58416,0.44795,0.91369,0.90408,0.74551,0.85378,0.63486,0.80736,0.67117,0.97185,0.000345732,0.000345732,0.000345732
193,693.101,0.57172,0.43295,0.91123,0.864,0.7634,0.8635,0.6457,0.79542,0.66465,0.9663,0.000344631,0.000344631,0.000344631
194,696.615,0.57037,0.44314,0.90916,0.89068,0.73606,0.83804,0.61522,0.81427,0.71178,0.9576,0.00034353,0.00034353,0.00034353
195,700.134,0.56398,0.43366,0.91015,0.88115,0.76828,0.85048,0.63153,0.80749,0.69125,0.97638,0.000342429,0.000342429,0.000342429
196,703.626,0.58575,0.44773,0.92359,0.89307,0.73448,0.84731,0.63583,0.82587,0.71465,0.96739,0.000341328,0.000341328,0.000341328
197,707.096,0.56913,0.4362,0.90727,0.87303,0.748,0.84655,0.63272,0.82898,0.74327,0.98479,0.000340228,0.000340228,0.000340228
198,710.575,0.58252,0.45164,0.91166,0.90005,0.75148,0.83301,0.61526,0.79667,0.7015,0.97157,0.000339127,0.000339127,0.000339127
199,714.102,0.58918,0.44243,0.91816,0.84749,0.75518,0.84348,0.6478,0.76323,0.67412,0.95695,0.000338026,0.000338026,0.000338026
200,717.615,0.57375,0.43047,0.91062,0.81298,0.75922,0.83157,0.62862,0.79117,0.68621,0.95872,0.000336925,0.000336925,0.000336925
201,721.141,0.58617,0.44219,0.91895,0.85492,0.77726,0.85574,0.6406,0.79052,0.67548,0.95709,0.000335824,0.000335824,0.000335824
202,724.669,0.5848,0.44043,0.90886,0.89737,0.7615,0.86289,0.64497,0.80658,0.67766,0.99811,0.000334723,0.000334723,0.000334723
203,728.174,0.57408,0.44176,0.91307,0.8509,0.77384,0.8619,0.653,0.79719,0.66295,0.98705,0.000333622,0.000333622,0.000333622
204,731.669,0.58417,0.42419,0.91314,0.82683,0.76413,0.84184,0.62333,0.81721,0.70582,0.99542,0.000332521,0.000332521,0.000332521
205,735.161,0.57127,0.41844,0.90983,0.89827,0.7509,0.86513,0.65088,0.78683,0.66106,0.96331,0.00033142,0.00033142,0.00033142
206,738.63,0.56134,0.41326,0.91079,0.84184,0.77903,0.851,0.6362,0.79057,0.6656,0.96335,0.00033032,0.00033032,0.00033032
207,742.183,0.57976,0.44093,0.91418,0.86352,0.76672,0.85489,0.63564,0.79391,0.68569,0.95905,0.000329219,0.000329219,0.000329219
208,745.736,0.56877,0.42738,0.91255,0.82549,0.79977,0.85596,0.64322,0.79046,0.67811,0.95742,0.000328118,0.000328118,0.000328118
209,749.424,0.55957,0.43077,0.90757,0.79723,0.79755,0.84205,0.63307,0.81974,0.68636,0.97763,0.000327017,0.000327017,0.000327017
210,752.964,0.56827,0.43453,0.91207,0.88494,0.75393,0.83607,0.63332,0.81883,0.68614,0.95957,0.000325916,0.000325916,0.000325916
211,756.498,0.58191,0.43896,0.91012,0.83396,0.77012,0.83152,0.6482,0.78281,0.69792,0.95596,0.000324815,0.000324815,0.000324815
212,760.051,0.57344,0.44028,0.91218,0.91319,0.75309,0.85542,0.65304,0.78252,0.66631,0.94553,0.000323714,0.000323714,0.000323714
213,763.604,0.56624,0.42468,0.90491,0.90086,0.74416,0.85746,0.65223,0.7781,0.65628,0.94735,0.000322613,0.000322613,0.000322613
214,767.138,0.55331,0.42505,0.91502,0.86426,0.76073,0.849,0.63584,0.78951,0.67489,0.95213,0.000321513,0.000321513,0.000321513
215,770.702,0.55068,0.41047,0.9082,0.87877,0.78911,0.86742,0.66999,0.77728,0.62962,0.95361,0.000320412,0.000320412,0.000320412
216,774.257,0.56801,0.4245,0.90732,0.84255,0.78768,0.84181,0.63392,0.79306,0.68355,0.96693,0.000319311,0.000319311,0.000319311
217,777.813,0.56925,0.42758,0.90893,0.81854,0.7863,0.82385,0.62995,0.79181,0.7,0.96767,0.00031821,0.00031821,0.00031821
218,781.378,0.54956,0.41549,0.90843,0.81684,0.79178,0.84076,0.6583,0.79673,0.68309,0.95898,0.000317109,0.000317109,0.000317109
219,784.971,0.57174,0.43245,0.9161,0.82753,0.7888,0.85953,0.67079,0.79562,0.64667,0.96091,0.000316008,0.000316008,0.000316008
220,788.54,0.57325,0.42795,0.90989,0.85872,0.72653,0.82929,0.62049,0.80765,0.7191,0.97708,0.000314907,0.000314907,0.000314907
221,792.142,0.58623,0.43702,0.91693,0.85479,0.76567,0.83096,0.62418,0.79676,0.70131,0.96732,0.000313806,0.000313806,0.000313806
222,795.67,0.57495,0.43366,0.9129,0.89765,0.751,0.82821,0.60874,0.80459,0.70555,0.97003,0.000312706,0.000312706,0.000312706
223,799.236,0.56626,0.42596,0.91534,0.87929,0.76681,0.83722,0.61987,0.7931,0.68446,0.94834,0.000311605,0.000311605,0.000311605
224,802.72,0.55723,0.41373,0.91015,0.86582,0.77901,0.84434,0.62111,0.78646,0.68788,0.95713,0.000310504,0.000310504,0.000310504
225,806.24,0.55788,0.41896,0.90126,0.84482,0.7676,0.81906,0.6159,0.80155,0.6962,0.95897,0.000309403,0.000309403,0.000309403
226,809.751,0.55844,0.41081,0.90923,0.86339,0.79711,0.8682,0.6577,0.7846,0.65572,0.96109,0.000308302,0.000308302,0.000308302
227,813.24,0.56845,0.42814,0.91253,0.87159,0.7787,0.84815,0.63721,0.81162,0.69774,0.97687,0.000307201,0.000307201,0.000307201
228,816.752,0.56274,0.42806,0.9097,0.88814,0.72605,0.83797,0.6156,0.84693,0.70238,0.98004,0.0003061,0.0003061,0.0003061
229,820.249,0.53971,0.40339,0.90623,0.88902,0.76877,0.84384,0.62332,0.8217,0.71007,0.9821,0.000304999,0.000304999,0.000304999
230,823.733,0.55975,0.43033,0.90943,0.88977,0.78941,0.86353,0.64489,0.78239,0.68009,0.96154,0.000303898,0.000303898,0.000303898
231,827.242,0.56749,0.42539,0.91122,0.86526,0.7536,0.8456,0.62672,0.79043,0.69056,0.97556,0.000302798,0.000302798,0.000302798
232,830.787,0.55645,0.41511,0.90464,0.86238,0.72735,0.80865,0.58206,0.81858,0.75298,0.99774,0.000301697,0.000301697,0.000301697
233,834.275,0.5546,0.41843,0.91018,0.87308,0.73145,0.82744,0.59924,0.8173,0.70874,0.98864,0.000300596,0.000300596,0.000300596
234,837.749,0.5424,0.40135,0.90314,0.82189,0.79606,0.8485,0.62475,0.81546,0.67932,0.97432,0.000299495,0.000299495,0.000299495
235,841.311,0.5581,0.40749,0.90294,0.87092,0.7357,0.82627,0.61737,0.79704,0.69408,0.95437,0.000298394,0.000298394,0.000298394
236,844.903,0.54308,0.40157,0.89806,0.86014,0.74287,0.83323,0.6081,0.7957,0.68903,0.94688,0.000297293,0.000297293,0.000297293
237,848.454,0.55791,0.41407,0.91009,0.91075,0.75111,0.85413,0.63041,0.78882,0.67631,0.93858,0.000296192,0.000296192,0.000296192
238,851.971,0.54826,0.41385,0.91299,0.90896,0.75827,0.8418,0.627,0.80383,0.6836,0.95002,0.000295091,0.000295091,0.000295091
239,855.479,0.53488,0.39552,0.8998,0.84064,0.72497,0.79824,0.5724,0.8431,0.76277,0.9858,0.000293991,0.000293991,0.000293991
240,859.003,0.54749,0.41173,0.90415,0.84544,0.74944,0.82016,0.60628,0.79841,0.71993,0.95283,0.00029289,0.00029289,0.00029289
241,862.523,0.54515,0.4158,0.89917,0.79822,0.73204,0.80144,0.58572,0.81176,0.73784,0.96836,0.000291789,0.000291789,0.000291789
242,866.05,0.55206,0.41798,0.90247,0.91365,0.71595,0.83955,0.62875,0.79287,0.67731,0.95689,0.000290688,0.000290688,0.000290688
243,869.607,0.56105,0.40854,0.89995,0.85197,0.71606,0.80761,0.60073,0.80052,0.72129,0.95507,0.000289587,0.000289587,0.000289587
244,873.128,0.54988,0.40425,0.89779,0.89096,0.73058,0.83635,0.62869,0.79792,0.68619,0.95886,0.000288486,0.000288486,0.000288486
245,876.707,0.55116,0.40836,0.90268,0.86499,0.73736,0.82268,0.62806,0.78432,0.72117,0.95824,0.000287385,0.000287385,0.000287385
246,880.248,0.54905,0.41198,0.90983,0.87613,0.7548,0.83076,0.61623,0.8258,0.69445,0.95841,0.000286284,0.000286284,0.000286284
247,883.788,0.54375,0.40615,0.90096,0.85639,0.76667,0.8399,0.62622,0.80737,0.67704,0.95431,0.000285184,0.000285184,0.000285184
248,887.347,0.54326,0.4055,0.90217,0.8754,0.76973,0.8384,0.61255,0.8176,0.68885,0.95822,0.000284083,0.000284083,0.000284083
249,890.903,0.54684,0.40726,0.90367,0.84953,0.79588,0.86886,0.62381,0.82336,0.66025,0.96186,0.000282982,0.000282982,0.000282982
250,894.588,0.54831,0.40346,0.89803,0.84888,0.78851,0.85742,0.62375,0.80998,0.67385,0.96111,0.000281881,0.000281881,0.000281881
251,898.187,0.54603,0.40105,0.90131,0.86299,0.73678,0.83206,0.61933,0.8017,0.70522,0.96258,0.00028078,0.00028078,0.00028078
252,901.822,0.53948,0.39567,0.89665,0.88802,0.74682,0.841,0.62617,0.80488,0.67755,0.95952,0.000279679,0.000279679,0.000279679
253,905.452,0.53494,0.39241,0.89676,0.88754,0.74627,0.8455,0.6225,0.80757,0.69368,0.97144,0.000278578,0.000278578,0.000278578
254,909.019,0.54084,0.40408,0.90583,0.75993,0.76882,0.83236,0.62236,0.81407,0.70497,0.96049,0.000277477,0.000277477,0.000277477
255,912.622,0.52426,0.38852,0.89791,0.85263,0.76816,0.84132,0.62275,0.79861,0.66285,0.95851,0.000276376,0.000276376,0.000276376
256,916.156,0.53892,0.39958,0.90099,0.86152,0.74042,0.84107,0.62025,0.79143,0.68893,0.95188,0.000275276,0.000275276,0.000275276
257,919.791,0.53909,0.40645,0.90133,0.83023,0.77767,0.85558,0.61268,0.8142,0.69788,0.96779,0.000274175,0.000274175,0.000274175
258,923.362,0.54356,0.39607,0.90189,0.88233,0.73673,0.84709,0.6195,0.7876,0.6845,0.9389,0.000273074,0.000273074,0.000273074
259,926.976,0.53134,0.39904,0.90633,0.77355,0.73698,0.81392,0.59362,0.79018,0.72817,0.95071,0.000271973,0.000271973,0.000271973
260,930.582,0.53852,0.40546,0.9041,0.79054,0.71524,0.81895,0.57813,0.8013,0.74421,0.96645,0.000270872,0.000270872,0.000270872
261,934.118,0.54391,0.39603,0.90026,0.82483,0.75787,0.84247,0.60153,0.80313,0.71313,0.96174,0.000269771,0.000269771,0.000269771
262,937.689,0.53916,0.40455,0.90286,0.84737,0.74195,0.83263,0.61433,0.79924,0.71367,0.95409,0.00026867,0.00026867,0.00026867
263,941.255,0.53968,0.39154,0.90167,0.91306,0.75641,0.85754,0.63162,0.77676,0.66387,0.94296,0.000267569,0.000267569,0.000267569
264,944.829,0.54032,0.40389,0.90632,0.84695,0.71504,0.8222,0.6005,0.80469,0.75441,0.95265,0.000266469,0.000266469,0.000266469
265,948.421,0.5503,0.4088,0.90213,0.84995,0.76632,0.85077,0.63047,0.782,0.68034,0.95111,0.000265368,0.000265368,0.000265368
266,951.977,0.53919,0.40135,0.8964,0.8686,0.74008,0.84897,0.62521,0.79302,0.71202,0.95477,0.000264267,0.000264267,0.000264267
267,955.636,0.54716,0.40003,0.90141,0.87796,0.75581,0.85673,0.6242,0.8053,0.699,0.96641,0.000263166,0.000263166,0.000263166
268,959.307,0.52514,0.38364,0.90309,0.85742,0.77763,0.85267,0.6058,0.83328,0.72219,0.98767,0.000262065,0.000262065,0.000262065
269,962.861,0.52948,0.39281,0.89686,0.91226,0.74231,0.85062,0.60767,0.80524,0.67511,0.98343,0.000260964,0.000260964,0.000260964
270,966.467,0.53388,0.39322,0.89802,0.89759,0.7501,0.84371,0.60824,0.8084,0.66577,0.97927,0.000259863,0.000259863,0.000259863
271,970.032,0.53674,0.38448,0.89745,0.78908,0.82021,0.84364,0.63605,0.78928,0.63965,0.96053,0.000258762,0.000258762,0.000258762
272,973.656,0.53448,0.38391,0.89339,0.88562,0.74783,0.8447,0.62148,0.80212,0.6612,0.96715,0.000257662,0.000257662,0.000257662
273,977.238,0.52515,0.39711,0.90286,0.85775,0.78068,0.85242,0.62317,0.81507,0.6591,0.97347,0.000256561,0.000256561,0.000256561
274,980.851,0.5551,0.39898,0.90016,0.80689,0.78996,0.84409,0.61617,0.8229,0.68171,0.98205,0.00025546,0.00025546,0.00025546
275,984.352,0.54449,0.39033,0.90212,0.83276,0.75054,0.82784,0.60291,0.81582,0.73084,0.98352,0.000254359,0.000254359,0.000254359
276,987.876,0.53507,0.39145,0.90358,0.8859,0.74812,0.83542,0.60996,0.79733,0.71891,0.95987,0.000253258,0.000253258,0.000253258
277,991.397,0.52036,0.38811,0.89357,0.84943,0.73886,0.8352,0.60806,0.80063,0.71674,0.95671,0.000252157,0.000252157,0.000252157
278,994.915,0.53726,0.38718,0.89794,0.88952,0.72023,0.83546,0.60005,0.81845,0.71045,0.97191,0.000251056,0.000251056,0.000251056
279,998.454,0.52548,0.38923,0.89826,0.88774,0.74053,0.85256,0.63049,0.78294,0.66611,0.95435,0.000249955,0.000249955,0.000249955
280,1001.93,0.5196,0.38219,0.89373,0.80551,0.80563,0.85516,0.63293,0.76488,0.65807,0.94825,0.000248854,0.000248854,0.000248854
281,1005.4,0.54812,0.38621,0.89621,0.87651,0.74222,0.83625,0.61312,0.79515,0.68839,0.97022,0.000247754,0.000247754,0.000247754
282,1008.97,0.53304,0.39424,0.90555,0.89626,0.74849,0.84581,0.62346,0.79051,0.67705,0.9596,0.000246653,0.000246653,0.000246653
283,1012.49,0.53363,0.39275,0.8967,0.87826,0.78916,0.85283,0.6375,0.78189,0.64354,0.95742,0.000245552,0.000245552,0.000245552
284,1016.03,0.53657,0.40139,0.90476,0.89408,0.78477,0.85414,0.62626,0.79148,0.65976,0.95381,0.000244451,0.000244451,0.000244451
